semestre,era,id_estudiante,estado,nota_100,parcial_1,parcial_1_modo,parcial_2,parcial_2_modo,parcial_3,parcial_3_modo,fase_1,fase_1_modo,fase_2,fase_2_modo,taller_1,taller_1_modo,taller_2,taller_2_modo,taller_3,taller_3_modo,am_1,am_1_modo,am_2,am_2_modo,am_3,am_3_modo,am_4,am_4_modo,am_5,am_5_modo,am_6,am_6_modo,quiz_1,quiz_1_modo,quiz_2,quiz_2_modo,quiz_3,quiz_3_modo,quiz_4,quiz_4_modo,quiz_5,quiz_5_modo,quiz_6,quiz_6_modo,promedio_ams,promedio_quices,actividades_n_realizadas,actividades_tiempo_promedio,actividades_tiempo_total,actividades_visitas_total,engagement_hasta_p1,engagement_hasta_p2,engagement_hasta_p3,parcial_1_modulos_unicos,parcial_1_temas_unicos,parcial_1_tiempo_hrs,parcial_1_tiempo_por_visita,parcial_1_visitas,parcial_1_visitas_por_tema,parcial_2_modulos_unicos,parcial_2_temas_unicos,parcial_2_tiempo_hrs,parcial_2_tiempo_por_visita,parcial_2_visitas,parcial_2_visitas_por_tema,parcial_3_modulos_unicos,parcial_3_temas_unicos,parcial_3_tiempo_hrs,parcial_3_tiempo_por_visita,parcial_3_visitas,parcial_3_visitas_por_tema,promedio_tiempo_por_visita,total_modulos,total_temas,total_tiempo_hrs,total_visitas
202320,formato_antiguo,a99ca0900102406d3a64f02b896d96031f244b1d9397470d124a32d9a556c535,APROBÓ,4.69,5.74,ind,4.33,ind,4.05,ind,5.0,grup,4.85,grup,4.3,grup,5.0,grup,4.05,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.73,,1.0,3.761944444444445,3.761944444444445,4.0,5.269444444444445,26.26027777777778,33.90166666666667,10.0,18.0,5.269444444444445,5.965408805031447,53.0,2.9444444444444446,10.0,14.0,20.99083333333333,28.62386363636364,44.0,3.142857142857143,8.0,10.0,7.641388888888889,14.327604166666667,32.0,3.2,17.084982935153587,49.0,97.0,83.43166666666667,293.0
202320,formato_antiguo,aadc5318216ddfb2fee62752023d4c1db394312270e76d9e798c55c1cdc00be1,APROBÓ,3.2,2.64,ind,3.0,ind,1.83,ind,5.0,grup,4.85,grup,4.8,grup,5.0,grup,4.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,5.04,,0.0,0.0,0.0,0.0,25.006666666666668,32.792500000000004,43.61611111111112,11.0,23.0,25.006666666666668,12.503333333333334,120.0,5.217391304347826,11.0,18.0,7.785833333333334,9.732291666666669,48.0,2.6666666666666665,12.0,22.0,10.823611111111113,9.019675925925926,72.0,3.272727272727273,18.04354330708661,54.0,140.0,190.9608333333333,635.0
202320,formato_antiguo,ac495b9fad05c5e5a4dff37fa5f205f9871a94ee3d413478d652be459dff65d5,APROBÓ,3.72,3.46,ind,2.85,ind,3.83,ind,4.5,grup,4.4,grup,4.8,grup,5.0,grup,4.75,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.54,,2.0,0.633888888888889,1.2677777777777777,9.0,5.248333333333333,10.419722222222225,20.927777777777777,10.0,20.0,5.248333333333333,4.844615384615384,65.0,3.25,13.0,19.0,5.171388888888889,5.854402515723271,53.0,2.789473684210526,14.0,21.0,10.508055555555556,14.329166666666667,44.0,2.095238095238096,10.324504504504503,62.0,131.0,63.66777777777778,370.0
202320,formato_antiguo,acf4ec296b20240333d1b8522ce571cf88c182cf0e9bed7af86657d990e4c8bb,RETIRADO,0.17,0.36,ind,0.0,ind,0.0,ind,0.0,grup,0.0,grup,0.7,grup,0.0,grup,0.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,aeace15609015915e9537001a081d0e26dc664a82acc3557f8923e3f1534859b,APROBÓ,3.2,2.11,ind,3.53,ind,2.45,ind,3.45,grup,4.8,grup,3.2,grup,4.25,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,afd3cfaf4169a7e9c5915c738a9e7d85f2023a10ddd70d546f650d9268d5ae40,REPROBÓ,2.94,2.66,ind,2.0,ind,2.4,ind,5.0,grup,4.9,grup,4.5,grup,4.3,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,0.0,0.0,0.0,0.0,12.613055555555556,19.52888888888889,20.73916666666667,11.0,23.0,12.613055555555556,9.117871485943777,83.0,3.608695652173913,10.0,15.0,6.9158333333333335,9.879761904761905,42.0,2.8,13.0,17.0,1.2102777777777778,2.5040229885057474,29.0,1.7058823529411764,10.677726574500769,55.0,129.0,77.23555555555555,434.0
202320,formato_antiguo,b49c3da6b6fb4abfc376417befd1b8a922fe3620e11101d61ee671546ed57520,RETIRADO,0.91,1.59,ind,0.0,ind,0.0,ind,4.55,grup,0.0,grup,3.4,grup,0.0,grup,0.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,b8e50571b167007e04a171469f433fe9641e91bca77e75ee28b22a7b12de8ff4,APROBÓ,3.91,4.69,ind,2.58,ind,3.7,ind,4.5,grup,4.8,grup,4.5,grup,4.9,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.63,,1.0,0.7944444444444444,0.7944444444444444,2.0,4.130555555555556,8.408888888888889,10.023055555555556,7.0,11.0,4.130555555555556,10.77536231884058,23.0,2.090909090909091,5.0,8.0,4.278333333333333,25.67,10.0,1.25,3.0,4.0,1.6141666666666667,19.37,5.0,1.25,25.25021645021645,22.0,39.0,32.404444444444444,77.0
202320,formato_antiguo,b97635c11818b9b303bdd02a8f18a215215af9be24387de12185e47df5c79397,RETIRADO,1.16,2.29,ind,0.0,ind,0.0,ind,4.55,grup,0.0,grup,5.0,grup,4.5,grup,0.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,b9f7e62f4399fc4daef87092a4f07cf34cda1051aa81a204f082b999b4ca8ac1,APROBÓ,3.25,3.28,ind,2.85,ind,2.75,ind,4.1,grup,4.8,grup,3.95,grup,4.75,grup,2.75,grup,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,ba1a0a9f24ceb6569cbda5cf9131b4d46d1343a478b0da8b5907074a33c98545,APROBÓ,3.13,3.11,ind,2.13,ind,2.63,ind,5.0,grup,5.0,grup,2.88,grup,3.9,grup,2.75,grup,,,,,,,,,,,,,,,,,,,,,,,,,3.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,bd2e7861c8696b654d5306a80966e7ccaa189a15b8bf96ec6c65a674c33713e7,APROBÓ,3.63,4.94,ind,3.2,ind,3.69,ind,3.25,grup,5.0,grup,3.4,grup,1.0,grup,0.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,0.0,0.0,0.0,0.0,1.5655555555555556,2.8419444444444446,11.511944444444444,6.0,7.0,1.5655555555555556,5.525490196078431,17.0,2.4285714285714284,5.0,5.0,1.2763888888888888,6.962121212121212,11.0,2.2,9.0,13.0,8.67,20.00769230769231,26.0,2.0,17.618766404199473,42.0,74.0,74.58611111111111,254.0
202320,formato_antiguo,be77e7892ca5d638aff5d6bac7e528aad048eb73acae584a123a9fe62138785a,APROBÓ,3.65,3.86,ind,3.58,ind,2.8,ind,4.1,grup,4.8,grup,4.5,grup,3.95,grup,2.95,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,bf755909e667938d3dea67a800b195e351a4c8e2bbd04165629f34bef500e24a,APROBÓ,4.46,4.56,ind,4.65,ind,3.73,ind,4.9,grup,5.0,grup,4.45,grup,4.85,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.54,,0.0,0.0,0.0,0.0,5.361666666666666,15.693888888888887,36.23305555555555,9.0,17.0,5.361666666666666,4.874242424242424,66.0,3.882352941176471,10.0,13.0,10.332222222222224,16.754954954954957,37.0,2.8461538461538463,9.0,13.0,20.539166666666667,22.00625,56.0,4.307692307692308,10.593919413919414,55.0,122.0,80.33722222222222,455.0
202320,formato_antiguo,bfb8f01330da7ff785c72e8ee2e01b862a5a2b477b8039e505767b6acddffa09,REPROBÓ,2.76,1.84,ind,1.98,ind,2.6,ind,3.9,grup,4.35,grup,2.4,grup,4.7,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.49,,3.0,0.4251851851851851,1.2755555555555556,10.0,7.726111111111111,21.701944444444443,27.96444444444444,8.0,13.0,7.726111111111111,15.452222222222222,30.0,2.3076923076923075,9.0,13.0,13.975833333333334,20.452439024390245,41.0,3.1538461538461537,9.0,15.0,6.2625,11.7421875,32.0,2.1333333333333333,11.51320987654321,58.0,116.0,51.809444444444445,270.0
202320,formato_antiguo,c2700e704758db707cc117a20552b8e4704391a85f41319ec377bbcdb204a371,APROBÓ,3.62,1.69,ind,3.3,ind,4.26,ind,4.7,grup,5.0,grup,3.75,grup,3.75,grup,3.7,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.62,,0.0,0.0,0.0,0.0,4.122777777777777,10.364166666666666,17.2175,7.0,10.0,4.122777777777777,9.161728395061727,27.0,2.7,10.0,14.0,6.241388888888889,11.014215686274513,34.0,2.4285714285714284,9.0,14.0,6.8533333333333335,9.562790697674416,43.0,3.071428571428572,15.594269005847954,46.0,88.0,74.07277777777777,285.0
202320,formato_antiguo,c29f0a96fc203181fe4251f9928d86b6c810ef38a5308753f66907689a65e228,REPROBÓ,2.46,1.76,ind,2.13,ind,1.31,ind,4.35,grup,4.4,grup,4.65,grup,3.0,grup,3.38,grup,,,,,,,,,,,,,,,,,,,,,,,,,3.81,,2.0,0.0145833333333333,0.0291666666666666,6.0,3.7463888888888888,17.56388888888889,21.13388888888889,10.0,18.0,3.7463888888888888,4.995185185185185,45.0,2.5,6.0,8.0,13.8175,19.73928571428572,42.0,5.25,7.0,9.0,3.57,10.71,20.0,2.2222222222222223,9.900865800865802,32.0,64.0,25.412222222222223,154.0
202320,formato_antiguo,c3606202af491015cbff424d62f86e23de9b485b9aa646a51ff91b8a0fb02756,APROBÓ,3.78,4.14,ind,2.35,ind,4.36,ind,3.7,grup,4.5,grup,5.0,grup,4.5,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.19,,2.0,3.5129166666666665,7.025833333333333,19.0,20.308888888888887,31.00611111111111,35.42944444444444,7.0,15.0,20.308888888888887,17.407619047619047,70.0,4.666666666666667,8.0,12.0,10.697222222222225,18.33809523809524,35.0,2.9166666666666665,8.0,10.0,4.423333333333333,13.27,20.0,2.0,21.2769578313253,44.0,102.0,117.7325,332.0
202320,formato_antiguo,c39a440c1b9bb9454470f00b20f957438f22f102eb205f94f4b61ba35ea9aa1a,APROBÓ,3.41,2.91,ind,3.65,ind,2.43,ind,4.47,grup,4.7,grup,5.0,grup,5.0,grup,2.85,grup,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,0.0,0.0,0.0,0.0,6.655833333333334,9.92027777777778,23.6025,6.0,9.0,6.655833333333334,19.01666666666667,21.0,2.333333333333333,7.0,10.0,3.2644444444444445,7.533333333333333,26.0,2.6,8.0,10.0,13.682222222222222,51.30833333333334,16.0,1.6,19.484940778341794,40.0,72.0,63.97555555555556,197.0
202320,formato_antiguo,c8f482fdd10f4c215fa72588e4a09eb47f8f444686147a7d31aca78a0e1ccc59,APROBÓ,3.54,3.66,ind,3.83,ind,1.98,ind,4.78,grup,5.0,grup,1.25,grup,5.0,grup,4.75,grup,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,ca441a27b3f97d69b29fedf2997a85a967640e6cb81049e42757f3d12b8f871b,APROBÓ,4.15,4.36,ind,4.35,ind,3.08,ind,5.0,grup,4.95,grup,5.0,grup,5.0,grup,2.85,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,cc449ef59b62a939b73128e7c2ce9db59457610b84527b21e9d336867fc0fd67,APROBÓ,3.92,4.09,ind,3.25,ind,3.65,ind,4.7,grup,4.7,grup,4.05,grup,5.0,grup,3.75,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.45,,0.0,0.0,0.0,0.0,20.15861111111111,27.97694444444444,33.97555555555555,7.0,10.0,20.15861111111111,39.016666666666666,31.0,3.1,7.0,10.0,7.818333333333333,26.06111111111112,18.0,1.8,7.0,9.0,5.998611111111111,16.359848484848484,22.0,2.4444444444444446,24.64958333333333,30.0,65.0,65.73222222222222,160.0
202320,formato_antiguo,cdf420226e4a449bc700683393ca35cb022661a1588dc1aae57feb3e3455be65,RETIRADO,0.73,1.11,ind,0.0,ind,0.0,ind,3.45,grup,0.0,grup,4.85,grup,4.95,grup,0.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,cf5d0709f5b42513515b10e56d80cc37dd01e6cc85a495881a934f436f66ebc8,APROBÓ,3.39,2.29,ind,2.0,ind,4.0,ind,5.0,grup,5.0,grup,5.0,grup,4.85,grup,4.8,grup,,,,,,,,,,,,,,,,,,,,,,,,,3.72,,0.0,0.0,0.0,0.0,2.8875,8.175833333333333,13.457777777777778,5.0,9.0,2.8875,8.6625,20.0,2.2222222222222223,5.0,8.0,5.288333333333333,14.422727272727274,22.0,2.75,12.0,22.0,5.281944444444444,5.19535519125683,61.0,2.772727272727273,10.056589147286822,48.0,106.0,50.45055555555555,301.0
202320,formato_antiguo,cf6a2e343ff4f49f779f345322b19822ac2bf115a8d8f1449438e5da9b9fd27b,REPROBÓ,2.73,1.81,ind,2.33,ind,2.14,ind,4.35,grup,4.4,grup,4.65,grup,3.0,grup,3.38,grup,,,,,,,,,,,,,,,,,,,,,,,,,3.74,,3.0,1.9657407407407403,5.897222222222222,16.0,8.928888888888888,19.876666666666665,30.465,7.0,15.0,8.928888888888888,14.098245614035088,38.0,2.533333333333333,7.0,12.0,10.947777777777778,16.842735042735043,39.0,3.25,8.0,13.0,10.588333333333331,19.25151515151515,33.0,2.5384615384615383,18.57842323651452,40.0,83.0,74.62333333333333,241.0
202320,formato_antiguo,d002e64ecc94c21f76053858f49aeadb3e6e832d004f44189c506eedef34addd,REPROBÓ,0.05,0.0,ind,0.0,ind,0.0,ind,0.0,grup,0.0,grup,0.0,grup,0.0,grup,0.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,6.0152777777777775,6.016388888888889,9.2575,4.0,8.0,6.0152777777777775,21.23039215686274,17.0,2.125,1.0,1.0,0.0011111111111111,0.0666666666666666,1.0,1.0,2.0,2.0,3.241111111111111,32.41111111111111,6.0,3.0,14.726666666666665,9.0,19.0,9.817777777777778,40.0
202320,formato_antiguo,d24009d5d3342e6e3a8ca2645dc2adef0660e6db198913301dad8d174d026b03,APROBÓ,4.48,4.16,ind,4.83,ind,3.95,ind,5.0,grup,4.85,grup,4.8,grup,4.75,grup,4.15,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.87,,0.0,0.0,0.0,0.0,31.68722222222222,55.123888888888885,85.11888888888889,11.0,21.0,31.68722222222222,13.295337995337997,143.0,6.809523809523809,12.0,19.0,23.436666666666667,14.348979591836736,98.0,5.157894736842105,16.0,28.0,29.995,10.84156626506024,166.0,5.928571428571429,11.12965072133637,66.0,156.0,162.86388888888888,878.0
202320,formato_antiguo,d261a6dc444878b4f2fa141cd83918a1a44c1d8915e594f7405694b9e447d8dc,APROBÓ,3.2,2.39,ind,2.38,ind,2.75,ind,5.0,grup,4.85,grup,3.8,grup,5.0,grup,4.05,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.73,,2.0,0.6104166666666666,1.2208333333333334,6.0,10.186388888888889,19.688333333333333,22.60833333333333,8.0,17.0,10.186388888888889,10.359039548022595,59.0,3.4705882352941178,11.0,18.0,9.501944444444444,8.509203980099503,67.0,3.7222222222222223,4.0,6.0,2.92,7.617391304347826,23.0,3.8333333333333335,8.97967967967968,52.0,104.0,49.83722222222222,333.0
202320,formato_antiguo,d3022be363c6dd830071d41db965a5c9f14273bfa1d5699ebd370efca088f08f,RETIRADO,0.25,1.01,ind,0.0,ind,0.0,ind,0.0,grup,0.0,grup,0.0,grup,0.0,grup,0.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,d59548ea6d95390f4afb6b214e2ee6892056089d9b1ccb5141825cb4d8d268fc,APROBÓ,3.45,3.91,ind,3.28,ind,3.2,ind,4.25,grup,2.6,grup,4.0,grup,3.85,grup,1.8,grup,,,,,,,,,,,,,,,,,,,,,,,,,3.96,,2.0,0.0104166666666666,0.0208333333333333,4.0,12.770277777777778,16.23,16.24277777777778,8.0,14.0,12.770277777777778,23.21868686868687,33.0,2.357142857142857,4.0,5.0,3.459722222222222,23.064814814814813,9.0,1.8,2.0,2.0,0.0127777777777777,0.3833333333333333,2.0,1.0,15.719666666666669,28.0,53.0,26.199444444444445,100.0
202320,formato_antiguo,d5a12d1932fc10a08921fe7b2e7ec510159fbf12d305bdc504c2d56b814e7c7b,RETIRADO,0.81,1.61,ind,0.0,ind,0.0,ind,4.74,grup,0.0,grup,0.85,grup,0.0,grup,0.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,d60742d15b702ec03792e10df6d3c1f55d3b1984ed321e1193d8cde3fa50ea7e,REPROBÓ,2.89,2.74,ind,0.68,ind,4.05,ind,4.7,grup,4.8,grup,0.0,grup,4.65,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,dbeef42adc1b592f60aabee3bd493ba09a527231425456e8aa875bf76235427f,APROBÓ,3.31,2.29,ind,2.13,ind,4.14,ind,4.65,grup,5.0,grup,2.85,grup,4.75,grup,3.75,grup,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,0.0,0.0,0.0,0.0,7.307777777777778,15.161944444444444,28.51638888888889,7.0,9.0,7.307777777777778,16.23950617283951,27.0,3.0,9.0,14.0,7.854166666666667,11.78125,40.0,2.857142857142857,11.0,22.0,13.354444444444445,13.13551912568306,61.0,2.772727272727273,19.866164154103853,56.0,128.0,131.7788888888889,398.0
202320,formato_antiguo,e13f2996a1ef4fc90ad1c9717ae18ca24c734430861028212c1e90397bc4b3ff,APROBÓ,3.74,3.31,ind,3.18,ind,3.98,ind,3.9,grup,4.35,grup,3.65,grup,4.75,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.74,,3.0,2.103981481481481,6.311944444444444,15.0,11.930833333333334,42.147777777777776,51.84194444444445,8.0,16.0,11.930833333333334,10.52720588235294,68.0,4.25,9.0,13.0,30.216944444444444,30.216944444444444,60.0,4.615384615384615,8.0,10.0,9.694166666666666,13.21931818181818,44.0,4.4,16.110164835164838,44.0,92.0,97.735,364.0
202320,formato_antiguo,e372f378e29f812c84b8a4a2b8e9554793d91a878357982cedfa2b40af4c6257,APROBÓ,3.61,3.04,ind,3.13,ind,3.78,ind,4.7,grup,4.7,grup,2.15,grup,4.5,grup,4.15,grup,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,0.0,0.0,0.0,0.0,3.1775,6.923888888888889,7.895277777777778,6.0,7.0,3.1775,9.07857142857143,21.0,3.0,10.0,13.0,3.7463888888888888,8.991333333333333,25.0,1.9230769230769231,10.0,17.0,0.9713888888888887,1.7142156862745097,34.0,2.0,6.293262411347518,41.0,90.0,24.648611111111112,235.0
202320,formato_antiguo,e3bd048374940aeda190a6a554c3e07da295e6c1f71980a4ba192c21869a3c50,RETIRADO,0.69,1.16,ind,0.0,ind,0.0,ind,4.35,grup,0.0,grup,0.0,grup,0.0,grup,0.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,e4a2d92c50d26b58ded458bd331a496371a60f5a229ecd8b479d8abfe54de056,APROBÓ,4.04,3.01,ind,3.79,ind,4.05,ind,5.0,grup,5.0,grup,4.3,grup,4.75,grup,4.75,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,e6334a54e84144d30a37bd1d582e613037d081675de5e479d082989fc0bc3119,APROBÓ,3.05,2.41,ind,2.08,ind,2.98,ind,4.45,grup,4.6,grup,2.6,grup,4.25,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,3.96,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,e6409cd8596f67b153865e1956d83f2c67572326ef934fb4b5caecc76f3749df,APROBÓ,3.35,3.14,ind,2.08,ind,3.44,ind,4.55,grup,4.75,grup,4.3,grup,2.45,grup,4.85,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.37,,0.0,0.0,0.0,0.0,16.330277777777777,28.35611111111111,39.43666666666667,8.0,13.0,16.330277777777777,12.096502057613169,81.0,6.230769230769231,8.0,11.0,12.025833333333331,18.98815789473684,38.0,3.4545454545454546,10.0,17.0,11.080555555555556,13.0359477124183,51.0,3.0,14.018777056277058,37.0,90.0,71.96305555555556,308.0
202320,formato_antiguo,e746d219302efd0e394742059ed8ca7fde8d103a0aff85fc89b05cc96b743a6a,APROBÓ,3.88,3.89,ind,2.65,ind,4.1,ind,4.5,grup,4.8,grup,4.55,grup,4.85,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,1.0,1.3422222222222222,1.3422222222222222,2.0,18.61611111111111,37.86138888888888,58.26138888888888,8.0,16.0,18.61611111111111,12.987984496124032,86.0,5.375,7.0,11.0,19.245277777777776,15.818036529680365,73.0,6.636363636363637,9.0,14.0,20.4,23.53846153846154,52.0,3.7142857142857135,12.161842105263158,50.0,111.0,92.43,456.0
202320,formato_antiguo,e77e9d872c6b1092c93e18ab24908a38a17215a70fa994edd732268e7b38e68a,APROBÓ,4.6,5.34,ind,4.2,ind,4.03,ind,4.9,grup,5.0,grup,4.7,grup,4.6,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,0.0,0.0,0.0,0.0,5.969722222222222,9.3225,11.830833333333333,8.0,12.0,5.969722222222222,9.425877192982457,38.0,3.1666666666666665,9.0,11.0,3.352777777777778,7.737179487179488,26.0,2.363636363636364,11.0,13.0,2.5083333333333333,4.854838709677419,31.0,2.3846153846153846,6.538483146067416,50.0,101.0,38.795,356.0
202320,formato_antiguo,e8ddb40ab948951240ce1e4ea4555d25204a9b94939daf59eefb0fd71659b771,APROBÓ,3.68,3.81,ind,3.23,ind,3.38,ind,5.0,grup,5.0,grup,1.8,grup,3.75,grup,3.25,grup,,,,,,,,,,,,,,,,,,,,,,,,,2.28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202320,formato_antiguo,e8f9bc0020764f06c4157fbb6ba83a18b17a23ef509a3477f3858dec64442238,APROBÓ,3.35,2.41,ind,2.83,ind,3.58,ind,3.9,grup,4.35,grup,2.4,grup,4.7,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.74,,2.0,1.0126388888888889,2.0252777777777777,6.0,10.009166666666667,25.198888888888888,41.37111111111111,8.0,17.0,10.009166666666667,10.91909090909091,55.0,3.235294117647059,8.0,12.0,15.189722222222224,21.19496124031008,43.0,3.583333333333333,6.0,8.0,16.17222222222222,37.32051282051282,26.0,3.25,16.978168044077133,39.0,80.0,68.4786111111111,242.0
202320,formato_antiguo,e9e426ab8d6a6f04511ad98d949495fcc762ed3d556678d54c0d2e2c6ec1f0a0,APROBÓ,4.99,5.74,ind,5.1,ind,4.38,ind,4.9,grup,5.0,grup,4.5,grup,4.9,grup,5.0,grup,,,,,,,,,,,,,,,,,,,,,,,,,4.92,,2.0,3.176527777777778,6.353055555555556,12.0,15.429166666666667,27.48361111111111,36.930277777777775,8.0,18.0,15.429166666666667,11.718354430379748,79.0,4.388888888888889,11.0,16.0,12.054444444444444,10.636274509803922,68.0,4.25,8.0,10.0,9.446666666666667,12.881818181818184,44.0,4.4,12.408223972003498,50.0,102.0,78.79222222222222,381.0
